Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,34729,-,-,-,12.95,77.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Pressure
2014,1,22,5,0,0,0,0,17,2.6,920
2014,1,22,6,0,0,0,0,17,2.5,920
2014,1,22,7,0,98,195,67,18,2.6,920
2014,1,22,8,0,333,570,117,21,2.9000000000000004,920
2014,1,22,9,0,556,712,150,24,2.8000000000000003,920
2014,1,22,10,0,723,752,184,26,2.5,920
2014,1,22,11,0,852,832,178,27,2.2,920
2014,1,22,12,0,893,844,181,28,1.9000000000000001,920
2014,1,22,13,0,855,832,178,28,1.7000000000000002,920
2014,1,22,14,0,742,794,168,28,1.6,920
2014,1,22,15,0,565,719,150,26,1.7000000000000002,920
2014,1,22,16,0,343,578,119,25,1.8,920
2014,1,22,17,0,98,120,77,22,2.1,920
2014,1,22,18,0,0,0,0,21,2.6,920
2014,1,22,19,0,0,0,0,21,3,920
2014,1,22,20,0,0,0,0,20,3.2,920
2014,1,22,21,0,0,0,0,20,3.3000000000000003,920
2014,1,22,22,0,0,0,0,19,3.3000000000000003,920
2014,1,22,23,0,0,0,0,18,3.3000000000000003,920
2014,1,23,0,0,0,0,0,17,3.2,920
2014,1,23,1,0,0,0,0,16,3.1,920
2014,1,23,2,0,0,0,0,16,2.9000000000000004,920
2014,1,23,3,0,0,0,0,16,2.7,920
2014,1,23,4,0,0,0,0,16,2.3000000000000003,920
2014,1,23,5,0,0,0,0,16,2.1,920
2014,1,23,6,0,0,0,0,16,2.1,920
2014,1,23,7,0,103,230,66,17,2.3000000000000003,920
2014,1,23,8,0,333,569,117,20,2.5,920
2014,1,23,9,0,556,713,149,23,2.3000000000000003,920
2014,1,23,10,0,735,790,168,25,2,920
2014,1,23,11,0,851,830,178,27,1.8,920
2014,1,23,12,0,893,842,181,28,1.7000000000000002,920
2014,1,23,13,0,856,832,178,28,1.7000000000000002,920
2014,1,23,14,0,745,795,168,27,1.7000000000000002,920
2014,1,23,15,0,568,721,150,26,1.7000000000000002,920
2014,1,23,16,0,347,582,119,25,1.7000000000000002,920
2014,1,23,17,0,107,206,72,22,1.8,920
2014,1,23,18,0,0,0,0,21,2,920
2014,1,23,19,0,0,0,0,20,2.1,920
2014,1,23,20,0,0,0,0,19,2.4000000000000004,920
2014,1,23,21,0,0,0,0,19,2.6,920
2014,1,23,22,0,0,0,0,18,2.9000000000000004,920
2014,1,23,23,0,0,0,0,17,3,920
2014,1,24,0,0,0,0,0,16,3.1,920
2014,1,24,1,0,0,0,0,15,3.2,920
2014,1,24,2,0,0,0,0,15,3,920
2014,1,24,3,0,0,0,0,15,2.8000000000000003,920
2014,1,24,4,0,0,0,0,14,2.6,920
2014,1,24,5,0,0,0,0,15,2.4000000000000004,920
2014,1,24,6,0,0,0,0,15,2,920
2014,1,24,7,0,103,230,66,17,1.8,920
2014,1,24,8,0,333,569,117,20,1.9000000000000001,920
2014,1,24,9,0,556,712,149,24,1.7000000000000002,920
2014,1,24,10,0,734,788,167,27,1.6,920
2014,1,24,11,0,850,826,178,28,1.5,920
2014,1,24,12,0,891,839,181,29,1.4000000000000001,920
2014,1,24,13,0,854,827,178,29,1.4000000000000001,920
2014,1,24,14,0,743,790,168,29,1.4000000000000001,920
2014,1,24,15,0,567,715,150,27,1.4000000000000001,920
2014,1,24,16,0,346,577,119,26,1.5,920
2014,1,24,17,0,110,215,73,23,1.9000000000000001,920
2014,1,24,18,0,0,0,0,22,2.4000000000000004,920
2014,1,24,19,0,0,0,0,21,2.8000000000000003,920
2014,1,24,20,0,0,0,0,20,3,920
2014,1,24,21,0,0,0,0,19,3,920
2014,1,24,22,0,0,0,0,18,3,920
2014,1,24,23,0,0,0,0,17,3,920
2014,1,25,0,0,0,0,0,16,2.9000000000000004,920
2014,1,25,1,0,0,0,0,16,2.8000000000000003,920
2014,1,25,2,0,0,0,0,15,2.8000000000000003,920
2014,1,25,3,0,0,0,0,15,2.7,920
2014,1,25,4,0,0,0,0,15,2.6,920
2014,1,25,5,0,0,0,0,15,2.5,920
2014,1,25,6,0,0,0,0,16,2.3000000000000003,920
2014,1,25,7,0,87,97,71,18,2.3000000000000003,920
2014,1,25,8,0,329,558,116,21,2.5,920
2014,1,25,9,0,550,702,148,24,2.7,920
2014,1,25,10,0,729,780,167,26,2.8000000000000003,920
2014,1,25,11,0,845,819,177,28,2.9000000000000004,920
2014,1,25,12,0,870,711,266,29,3,920
2014,1,25,13,0,851,822,177,29,3,920
2014,1,25,14,0,741,785,168,28,3,920
2014,1,25,15,0,566,711,149,27,3.1,920
2014,1,25,16,0,294,289,179,25,3.2,920
2014,1,25,17,0,106,169,76,23,3.3000000000000003,920
2014,1,25,18,0,0,0,0,21,3.6,920
2014,1,25,19,0,0,0,0,20,3.7,920
2014,1,25,20,0,0,0,0,19,3.8000000000000003,920
2014,1,25,21,0,0,0,0,19,3.7,920
2014,1,25,22,0,0,0,0,18,3.7,920
2014,1,25,23,0,0,0,0,17,3.5,920
2014,1,26,0,0,0,0,0,16,3.5,920
2014,1,26,1,0,0,0,0,16,3.4000000000000004,920
2014,1,26,2,0,0,0,0,15,3.3000000000000003,920
2014,1,26,3,0,0,0,0,15,3,920
2014,1,26,4,0,0,0,0,15,2.7,920
2014,1,26,5,0,0,0,0,15,2.6,920
2014,1,26,6,0,0,0,0,16,2.7,920
2014,1,26,7,0,104,233,67,17,3,920
2014,1,26,8,0,340,580,118,21,3.3000000000000003,920
2014,1,26,9,0,567,725,150,24,3.8000000000000003,920
2014,1,26,10,0,749,802,169,26,4.1000000000000005,920
2014,1,26,11,0,866,840,179,27,4.2,920
2014,1,26,12,0,907,851,183,28,4.2,920
2014,1,26,13,0,870,839,179,28,4.2,920
2014,1,26,14,0,756,801,169,27,4,920
2014,1,26,15,0,578,727,151,26,3.8000000000000003,920
2014,1,26,16,0,355,589,121,25,3.5,920
2014,1,26,17,0,109,179,77,22,3.3000000000000003,920
2014,1,26,18,0,0,0,0,21,3.4000000000000004,920
2014,1,26,19,0,0,0,0,20,3.5,920
2014,1,26,20,0,0,0,0,19,3.5,920
2014,1,26,21,0,0,0,0,18,3.5,920
2014,1,26,22,0,0,0,0,17,3.5,920
2014,1,26,23,0,0,0,0,17,3.5,920
2014,1,27,0,0,0,0,0,16,3.4000000000000004,920
2014,1,27,1,0,0,0,0,15,3.3000000000000003,920
2014,1,27,2,0,0,0,0,15,3.2,920
2014,1,27,3,0,0,0,0,14,3.1,920
2014,1,27,4,0,0,0,0,14,3,920
2014,1,27,5,0,0,0,0,14,2.8000000000000003,920
2014,1,27,6,0,0,0,0,15,2.5,920
2014,1,27,7,0,108,292,62,17,2.4000000000000004,920
2014,1,27,8,0,344,588,119,20,2.8000000000000003,920
2014,1,27,9,0,573,733,151,24,3.2,920
2014,1,27,10,0,756,809,170,26,3.4000000000000004,920
2014,1,27,11,0,875,847,180,27,3.6,920
2014,1,27,12,0,917,859,184,28,3.7,920
2014,1,27,13,0,879,847,180,28,3.8000000000000003,920
2014,1,27,14,0,765,808,170,27,3.9000000000000004,920
2014,1,27,15,0,585,733,152,26,4,920
2014,1,27,16,0,360,595,122,24,3.8000000000000003,920
2014,1,27,17,0,111,186,77,22,3.6,920
2014,1,27,18,0,0,0,0,21,3.8000000000000003,920
2014,1,27,19,0,0,0,0,20,3.8000000000000003,920
2014,1,27,20,0,0,0,0,19,3.9000000000000004,920
2014,1,27,21,0,0,0,0,18,3.9000000000000004,920
2014,1,27,22,0,0,0,0,17,3.9000000000000004,920
2014,1,27,23,0,0,0,0,17,3.7,920
2014,1,28,0,0,0,0,0,16,3.5,920
2014,1,28,1,0,0,0,0,15,3.2,920
2014,1,28,2,0,0,0,0,14,3,920
2014,1,28,3,0,0,0,0,14,2.7,920
2014,1,28,4,0,0,0,0,14,2.4000000000000004,920
2014,1,28,5,0,0,0,0,15,2,920
2014,1,28,6,0,0,0,0,15,1.7000000000000002,920
2014,1,28,7,0,100,201,68,16,1.6,920
2014,1,28,8,0,343,556,129,19,2.1,920
2014,1,28,9,0,577,737,151,23,2.6,920
2014,1,28,10,0,761,814,170,26,2.9000000000000004,920
2014,1,28,11,0,881,852,181,27,2.9000000000000004,920
2014,1,28,12,0,925,865,184,28,2.8000000000000003,920
2014,1,28,13,0,887,853,181,28,2.5,920
2014,1,28,14,0,772,815,171,28,2.3000000000000003,920
2014,1,28,15,0,592,740,153,27,2.1,920
2014,1,28,16,0,365,603,122,25,2.1,920
2014,1,28,17,0,107,137,82,22,2.2,920
2014,1,28,18,0,0,0,0,21,2.5,920
2014,1,28,19,0,0,0,0,20,2.9000000000000004,920
2014,1,28,20,0,0,0,0,19,3.1,920
2014,1,28,21,0,0,0,0,18,3.1,920
2014,1,28,22,0,0,0,0,17,3.2,920
2014,1,28,23,0,0,0,0,16,3.2,920
2014,1,29,0,0,0,0,0,16,3.3000000000000003,920
2014,1,29,1,0,0,0,0,15,3.3000000000000003,920
2014,1,29,2,0,0,0,0,15,3,920
2014,1,29,3,0,0,0,0,15,2.7,920
2014,1,29,4,0,0,0,0,15,2.2,920
2014,1,29,5,0,0,0,0,15,1.8,920
2014,1,29,6,0,0,0,0,16,1.5,920
2014,1,29,7,0,89,136,67,17,1.2000000000000002,920
2014,1,29,8,0,318,410,160,20,1.3,920
2014,1,29,9,0,567,720,150,25,0.9,920
2014,1,29,10,0,750,797,169,27,0.6000000000000001,920
2014,1,29,11,0,870,838,179,29,0.7000000000000001,920
2014,1,29,12,0,910,849,181,29,0.8,920
2014,1,29,13,0,880,842,180,29,1,920
2014,1,29,14,0,767,806,170,29,1,920
2014,1,29,15,0,589,733,152,28,0.9,920
2014,1,29,16,0,364,597,122,26,0.8,920
2014,1,29,17,0,116,200,79,24,0.5,920
2014,1,29,18,0,0,0,0,23,0.4,920
2014,1,29,19,0,0,0,0,23,0.7000000000000001,920
2014,1,29,20,0,0,0,0,22,1.1,920
2014,1,29,21,0,0,0,0,22,1.6,920
2014,1,29,22,0,0,0,0,21,2.1,920
2014,1,29,23,0,0,0,0,19,2.4000000000000004,920
2014,1,30,0,0,0,0,0,18,2.6,920
2014,1,30,1,0,0,0,0,18,2.5,920
2014,1,30,2,0,0,0,0,18,2.3000000000000003,920
2014,1,30,3,0,0,0,0,17,2.1,920
2014,1,30,4,0,0,0,0,17,2,920
2014,1,30,5,0,0,0,0,17,2,920
2014,1,30,6,0,0,0,0,17,1.9000000000000001,920
2014,1,30,7,0,90,137,68,19,1.9000000000000001,920
2014,1,30,8,0,320,412,161,21,2,920
2014,1,30,9,0,542,586,202,25,1.9000000000000001,920
2014,1,30,10,0,744,789,168,27,1.6,920
2014,1,30,11,0,850,761,221,28,1.4000000000000001,920
2014,1,30,12,0,908,842,182,29,1.1,920
2014,1,30,13,0,873,833,179,29,1,920
2014,1,30,14,0,755,751,197,29,1,920
2014,1,30,15,0,585,725,152,28,1,920
2014,1,30,16,0,363,591,122,26,1.2000000000000002,920
2014,1,30,17,0,106,120,83,24,1.6,920
2014,1,30,18,0,0,0,0,23,2.2,920
2014,1,30,19,0,0,0,0,22,2.7,920
2014,1,30,20,0,0,0,0,21,3,920
2014,1,30,21,0,0,0,0,20,3.1,920
2014,1,30,22,0,0,0,0,19,3,920
2014,1,30,23,0,0,0,0,17,3,920
2014,1,31,0,0,0,0,0,16,2.8000000000000003,920
2014,1,31,1,0,0,0,0,16,2.7,920
2014,1,31,2,0,0,0,0,15,2.6,920
2014,1,31,3,0,0,0,0,15,2.5,920
2014,1,31,4,0,0,0,0,15,2.4000000000000004,920
2014,1,31,5,0,0,0,0,15,2.3000000000000003,920
2014,1,31,6,0,0,0,0,16,2.1,920
2014,1,31,7,0,102,208,68,18,1.8,920
2014,1,31,8,0,341,575,118,23,2.1,920
2014,1,31,9,0,569,720,150,26,1.9000000000000001,920
2014,1,31,10,0,753,798,169,28,1.7000000000000002,920
2014,1,31,11,0,874,838,180,29,1.7000000000000002,920
2014,1,31,12,0,919,852,183,30,1.7000000000000002,920
2014,1,31,13,0,884,843,181,30,1.7000000000000002,920
2014,1,31,14,0,773,807,171,30,1.8,920
2014,1,31,15,0,594,735,153,28,2,920
2014,1,31,16,0,369,601,123,27,2.2,920
2014,1,31,17,0,122,215,81,24,2.7,920
2014,1,31,18,0,0,0,0,22,3.3000000000000003,920
2014,1,31,19,0,0,0,0,22,3.7,920
2014,1,31,20,0,0,0,0,20,3.9000000000000004,920
2014,1,31,21,0,0,0,0,19,4,920
2014,1,31,22,0,0,0,0,18,4.1000000000000005,920
2014,1,31,23,0,0,0,0,17,4.1000000000000005,920
2014,2,1,0,0,0,0,0,16,4,920
2014,2,1,1,0,0,0,0,16,3.8000000000000003,920
2014,2,1,2,0,0,0,0,15,3.7,920
2014,2,1,3,0,0,0,0,15,3.5,920
2014,2,1,4,0,0,0,0,15,3.4000000000000004,920
2014,2,1,5,0,0,0,0,14,3.3000000000000003,920
2014,2,1,6,0,0,0,0,15,3.1,920
2014,2,1,7,0,98,162,71,18,2.9000000000000004,920
2014,2,1,8,0,309,374,163,22,3.2,920
2014,2,1,9,0,562,614,204,25,3.3000000000000003,920
2014,2,1,10,0,751,755,197,27,3.2,920
2014,2,1,11,0,864,731,257,29,3,920
2014,2,1,12,0,785,475,373,30,2.7,920
2014,2,1,13,0,876,711,280,30,2.4000000000000004,920
2014,2,1,14,0,731,581,296,29,2.3000000000000003,920
2014,2,1,15,0,476,303,293,28,2.2,920
2014,2,1,16,0,345,396,181,26,2.3000000000000003,920
2014,2,1,17,0,119,190,83,23,2.6,920
2014,2,1,18,0,0,0,0,22,3,920
2014,2,1,19,0,0,0,0,21,3.5,920
2014,2,1,20,0,0,0,0,20,3.7,920
2014,2,1,21,0,0,0,0,19,3.8000000000000003,920
2014,2,1,22,0,0,0,0,18,3.8000000000000003,920
2014,2,1,23,0,0,0,0,17,3.7,920
2014,2,2,0,0,0,0,0,16,3.6,920
2014,2,2,1,0,0,0,0,16,3.4000000000000004,920
2014,2,2,2,0,0,0,0,16,3.1,920
2014,2,2,3,0,0,0,0,16,2.7,920
2014,2,2,4,0,0,0,0,16,2.5,920
2014,2,2,5,0,0,0,0,17,2.6,920
2014,2,2,6,0,0,0,0,17,2.7,920
2014,2,2,7,0,103,179,73,18,3,920
2014,2,2,8,0,340,525,135,21,3.5,920
2014,2,2,9,0,568,673,174,24,3.8000000000000003,920
2014,2,2,10,0,752,754,197,26,3.8000000000000003,920
2014,2,2,11,0,872,795,210,28,3.7,920
2014,2,2,12,0,915,808,214,29,3.4000000000000004,920
2014,2,2,13,0,879,796,210,30,3,920
2014,2,2,14,0,766,756,198,29,2.7,920
2014,2,2,15,0,589,681,177,28,2.6,920
2014,2,2,16,0,365,542,140,26,2.4000000000000004,920
2014,2,2,17,0,115,147,86,23,2.5,920
2014,2,2,18,0,0,0,0,22,2.9000000000000004,920
2014,2,2,19,0,0,0,0,21,3.3000000000000003,920
2014,2,2,20,0,0,0,0,20,3.6,920
2014,2,2,21,0,0,0,0,19,3.7,920
2014,2,2,22,0,0,0,0,18,3.6,920
2014,2,2,23,0,0,0,0,17,3.4000000000000004,920
2014,2,3,0,0,0,0,0,17,3.2,920
2014,2,3,1,0,0,0,0,16,2.9000000000000004,920
2014,2,3,2,0,0,0,0,16,2.7,920
2014,2,3,3,0,0,0,0,15,2.5,920
2014,2,3,4,0,0,0,0,15,2.4000000000000004,920
2014,2,3,5,0,0,0,0,15,2.4000000000000004,920
2014,2,3,6,0,0,0,0,16,2.4000000000000004,920
2014,2,3,7,0,104,181,74,19,2,920
2014,2,3,8,0,345,533,136,24,2.2,920
2014,2,3,9,0,576,683,175,27,2.3000000000000003,920
2014,2,3,10,0,763,765,198,29,2,920
2014,2,3,11,0,885,807,211,31,1.8,920
2014,2,3,12,0,931,821,216,32,1.6,920
2014,2,3,13,0,895,810,212,32,1.4000000000000001,920
2014,2,3,14,0,781,771,200,31,1.2000000000000002,920
2014,2,3,15,0,601,695,178,30,1.2000000000000002,920
2014,2,3,16,0,374,556,142,28,1.3,920
2014,2,3,17,0,124,183,88,25,1.7000000000000002,920
2014,2,3,18,0,0,0,0,23,2.2,920
2014,2,3,19,0,0,0,0,22,2.6,920
2014,2,3,20,0,0,0,0,21,2.9000000000000004,920
2014,2,3,21,0,0,0,0,20,3.1,920
2014,2,3,22,0,0,0,0,19,3.2,920
2014,2,3,23,0,0,0,0,18,3.2,920
2014,2,4,0,0,0,0,0,17,3.1,920
2014,2,4,1,0,0,0,0,17,3.1,920
2014,2,4,2,0,0,0,0,16,3,920
2014,2,4,3,0,0,0,0,16,2.8000000000000003,920
2014,2,4,4,0,0,0,0,15,2.7,920
2014,2,4,5,0,0,0,0,15,2.5,920
2014,2,4,6,0,0,0,0,16,2.4000000000000004,920
2014,2,4,7,0,101,158,74,19,2,920
2014,2,4,8,0,346,503,148,24,2.2,920
2014,2,4,9,0,579,686,175,28,2.4000000000000004,920
2014,2,4,10,0,767,767,199,30,2.3000000000000003,920
2014,2,4,11,0,889,808,212,31,2.1,920
2014,2,4,12,0,934,822,216,32,1.8,920
2014,2,4,13,0,897,810,212,32,1.5,920
2014,2,4,14,0,784,772,200,31,1.2000000000000002,910
2014,2,4,15,0,604,697,179,30,1.1,910
2014,2,4,16,0,377,559,143,28,1,910
2014,2,4,17,0,120,159,89,25,1.3,920
2014,2,4,18,0,0,0,0,24,1.6,920
2014,2,4,19,0,0,0,0,23,1.9000000000000001,920
2014,2,4,20,0,0,0,0,22,2.1,920
2014,2,4,21,0,0,0,0,21,2.3000000000000003,920
2014,2,4,22,0,0,0,0,20,2.3000000000000003,920
2014,2,4,23,0,0,0,0,19,2.2,920
2014,2,5,0,0,0,0,0,18,2.1,920
2014,2,5,1,0,0,0,0,17,2,920
2014,2,5,2,0,0,0,0,16,1.8,920
2014,2,5,3,0,0,0,0,16,1.7000000000000002,920
2014,2,5,4,0,0,0,0,15,1.6,920
2014,2,5,5,0,0,0,0,15,1.5,920
2014,2,5,6,0,0,0,0,16,1.4000000000000001,920
2014,2,5,7,0,102,161,75,20,1.2000000000000002,920
2014,2,5,8,0,348,535,137,25,1,920
2014,2,5,9,0,580,684,176,29,1,920
2014,2,5,10,0,767,766,199,31,1,920
2014,2,5,11,0,890,808,212,32,1.1,920
2014,2,5,12,0,936,822,216,33,1.1,920
2014,2,5,13,0,901,812,213,33,1.1,910
2014,2,5,14,0,788,774,201,32,1.2000000000000002,910
2014,2,5,15,0,608,699,179,31,1.2000000000000002,910
2014,2,5,16,0,380,561,143,29,1.4000000000000001,910
2014,2,5,17,0,129,195,90,26,2,920
2014,2,5,18,0,0,0,0,24,2.5,920
2014,2,5,19,0,0,0,0,23,2.8000000000000003,920
2014,2,5,20,0,0,0,0,22,3,920
2014,2,5,21,0,0,0,0,20,3,920
2014,2,5,22,0,0,0,0,19,3,920
2014,2,5,23,0,0,0,0,18,3,920
2014,2,6,0,0,0,0,0,18,3,920
2014,2,6,1,0,0,0,0,17,3,920
2014,2,6,2,0,0,0,0,16,3,920
2014,2,6,3,0,0,0,0,16,3,920
2014,2,6,4,0,0,0,0,15,2.9000000000000004,920
2014,2,6,5,0,0,0,0,15,2.7,920
2014,2,6,6,0,0,0,0,16,2.4000000000000004,920
2014,2,6,7,0,108,190,76,20,1.8,920
2014,2,6,8,0,349,535,137,25,1.7000000000000002,920
2014,2,6,9,0,580,683,176,28,1.2000000000000002,920
2014,2,6,10,0,768,764,199,31,0.7000000000000001,920
2014,2,6,11,0,890,806,211,32,0.7000000000000001,920
2014,2,6,12,0,936,820,216,33,0.9,920
2014,2,6,13,0,901,809,212,32,1.1,910
2014,2,6,14,0,789,772,201,32,1.2000000000000002,910
2014,2,6,15,0,609,699,179,30,1.2000000000000002,910
2014,2,6,16,0,381,562,143,28,1.3,910
2014,2,6,17,0,124,170,90,25,1.6,920
2014,2,6,18,0,0,0,0,24,2.2,920
2014,2,6,19,0,0,0,0,23,2.6,920
2014,2,6,20,0,0,0,0,21,3.1,920
2014,2,6,21,0,0,0,0,20,3.5,920
2014,2,6,22,0,0,0,0,19,3.5,920
2014,2,6,23,0,0,0,0,18,3.4000000000000004,920
2014,2,7,0,0,0,0,0,17,3.3000000000000003,920
2014,2,7,1,0,0,0,0,16,3,920
2014,2,7,2,0,0,0,0,16,2.6,920
2014,2,7,3,0,0,0,0,15,2.2,920
2014,2,7,4,0,0,0,0,15,1.9000000000000001,920
2014,2,7,5,0,0,0,0,14,1.7000000000000002,920
2014,2,7,6,0,0,0,0,16,1.5,920
2014,2,7,7,0,109,193,76,19,1.1,920
2014,2,7,8,0,355,526,146,24,1,920
2014,2,7,9,0,592,698,178,28,0.7000000000000001,920
2014,2,7,10,0,782,779,201,31,0.4,920
2014,2,7,11,0,906,820,213,32,0.2,920
2014,2,7,12,0,952,833,218,33,0.30000000000000004,920
2014,2,7,13,0,901,817,204,33,0.4,920
2014,2,7,14,0,786,774,195,32,0.6000000000000001,920
2014,2,7,15,0,620,710,181,30,0.9,920
2014,2,7,16,0,387,490,178,28,1.3,920
2014,2,7,17,0,127,175,92,25,1.8,920
2014,2,7,18,0,0,0,0,23,2.4000000000000004,920
2014,2,7,19,0,0,0,0,22,2.9000000000000004,920
2014,2,7,20,0,0,0,0,21,3.2,920
2014,2,7,21,0,0,0,0,19,3.4000000000000004,920
2014,2,7,22,0,0,0,0,18,3.5,920
2014,2,7,23,0,0,0,0,17,3.6,920
2014,2,8,0,0,0,0,0,16,3.5,920
2014,2,8,1,0,0,0,0,15,3.4000000000000004,920
2014,2,8,2,0,0,0,0,15,3.1,920
2014,2,8,3,0,0,0,0,14,2.9000000000000004,920
2014,2,8,4,0,0,0,0,14,2.8000000000000003,920
2014,2,8,5,0,0,0,0,14,2.7,920
2014,2,8,6,0,0,0,0,15,2.6,920
2014,2,8,7,0,110,196,76,18,2.2,920
2014,2,8,8,0,357,527,147,24,2.3000000000000003,920
2014,2,8,9,0,594,698,178,27,1.9000000000000001,920
2014,2,8,10,0,784,779,201,30,1.2000000000000002,920
2014,2,8,11,0,908,820,214,32,0.7000000000000001,920
2014,2,8,12,0,954,833,218,32,0.4,920
2014,2,8,13,0,918,822,214,32,0.30000000000000004,920
2014,2,8,14,0,803,784,203,32,0.5,920
2014,2,8,15,0,620,709,181,30,0.7000000000000001,920
2014,2,8,16,0,389,547,155,28,0.8,920
2014,2,8,17,0,129,180,92,25,0.7000000000000001,920
2014,2,8,18,0,0,0,0,24,0.7000000000000001,920
2014,2,8,19,0,0,0,0,23,0.8,920
2014,2,8,20,0,0,0,0,22,1.2000000000000002,920
2014,2,8,21,0,0,0,0,21,1.7000000000000002,920
2014,2,8,22,0,0,0,0,20,2,920
2014,2,8,23,0,0,0,0,19,2.2,920
2014,2,9,0,0,0,0,0,18,2.2,920
2014,2,9,1,0,0,0,0,17,2.1,920
2014,2,9,2,0,0,0,0,16,1.9000000000000001,920
2014,2,9,3,0,0,0,0,15,1.7000000000000002,920
2014,2,9,4,0,0,0,0,15,1.5,920
2014,2,9,5,0,0,0,0,14,1.4000000000000001,920
2014,2,9,6,0,0,0,0,16,1.4000000000000001,920
2014,2,9,7,0,107,174,77,19,1.2000000000000002,920
2014,2,9,8,0,357,546,139,24,0.8,920
2014,2,9,9,0,591,692,177,29,0.1,920
2014,2,9,10,0,780,771,200,31,0.4,920
2014,2,9,11,0,902,811,213,33,0.6000000000000001,920
2014,2,9,12,0,947,824,217,33,0.7000000000000001,920
2014,2,9,13,0,911,813,213,33,0.7000000000000001,920
2014,2,9,14,0,797,775,202,33,0.9,920
2014,2,9,15,0,616,700,180,31,1,920
2014,2,9,16,0,387,564,144,29,1.2000000000000002,920
2014,2,9,17,0,131,186,93,26,1.5,920
2014,2,9,18,0,0,0,0,25,1.7000000000000002,920
2014,2,9,19,0,0,0,0,24,1.8,920
2014,2,9,20,0,0,0,0,23,1.7000000000000002,920
2014,2,9,21,0,0,0,0,22,1.7000000000000002,920
2014,2,9,22,0,0,0,0,21,1.6,920
2014,2,9,23,0,0,0,0,21,1.5,920
2014,2,10,0,0,0,0,0,20,1.3,920
2014,2,10,1,0,0,0,0,19,1,920
2014,2,10,2,0,0,0,0,18,0.6000000000000001,920
2014,2,10,3,0,0,0,0,17,0.4,920
2014,2,10,4,0,0,0,0,17,0.8,920
2014,2,10,5,0,0,0,0,16,1.1,920
2014,2,10,6,0,0,0,0,17,1.4000000000000001,920
2014,2,10,7,0,103,155,76,21,1.3,920
2014,2,10,8,0,277,210,192,25,1.8,920
2014,2,10,9,0,566,542,240,29,2.2,920
2014,2,10,10,0,778,767,200,31,2.4000000000000004,920
2014,2,10,11,0,901,808,212,32,2.3000000000000003,920
2014,2,10,12,0,948,822,217,33,2.1,920
2014,2,10,13,0,913,812,213,33,2,920
2014,2,10,14,0,800,775,202,32,1.9000000000000001,920
2014,2,10,15,0,619,702,181,31,1.8,920
2014,2,10,16,0,390,567,145,28,1.9000000000000001,920
2014,2,10,17,0,101,66,87,25,2.2,920
2014,2,10,18,0,0,0,0,24,2.5,920
2014,2,10,19,0,0,0,0,23,2.5,920
2014,2,10,20,0,0,0,0,22,2.5,920
2014,2,10,21,0,0,0,0,21,2.7,920
2014,2,10,22,0,0,0,0,20,3,920
2014,2,10,23,0,0,0,0,18,3.3000000000000003,920
2014,2,11,0,0,0,0,0,17,3.5,920
2014,2,11,1,0,0,0,0,16,3.5,920
2014,2,11,2,0,0,0,0,16,3.3000000000000003,920
2014,2,11,3,0,0,0,0,15,3,920
2014,2,11,4,0,0,0,0,15,2.8000000000000003,920
2014,2,11,5,0,0,0,0,15,2.5,920
2014,2,11,6,0,0,0,0,16,2.3000000000000003,920
2014,2,11,7,0,110,169,80,19,2.2,920
2014,2,11,8,0,355,536,138,24,2.3000000000000003,920
2014,2,11,9,0,587,682,176,27,2.2,920
2014,2,11,10,0,775,761,199,30,1.8,920
2014,2,11,11,0,898,803,212,31,1.5,920
2014,2,11,12,0,944,816,216,32,1.3,920
2014,2,11,13,0,909,806,213,32,1.2000000000000002,920
2014,2,11,14,0,796,769,201,31,1.2000000000000002,910
2014,2,11,15,0,616,696,180,30,1.1,910
2014,2,11,16,0,388,561,144,28,1.1,910
2014,2,11,17,0,135,195,94,25,1.2000000000000002,910
2014,2,11,18,0,0,0,0,24,1.3,910
2014,2,11,19,0,0,0,0,24,1.5,920
2014,2,11,20,0,0,0,0,23,1.7000000000000002,920
2014,2,11,21,0,0,0,0,22,2,920
2014,2,11,22,0,0,0,0,21,2.2,920
2014,2,11,23,0,0,0,0,19,2.4000000000000004,920
2014,2,12,0,0,0,0,0,18,2.7,920
2014,2,12,1,0,0,0,0,17,2.9000000000000004,920
2014,2,12,2,0,0,0,0,17,3,920
2014,2,12,3,0,0,0,0,16,3,920
2014,2,12,4,0,0,0,0,16,3.1,920
2014,2,12,5,0,0,0,0,15,3,920
2014,2,12,6,0,0,0,0,16,2.9000000000000004,920
2014,2,12,7,0,112,172,81,20,2.8000000000000003,920
